Timestamp,TransactionHash,BlockNumber,poolId,user,claimLockStart,claimLockEnd
2024-07-26T21:31:11,1fd271a0139a9c49e0ef0c426914aa37bf6e3147f9310c1de9c08f9720e7d782,20391334,0,0xAFd73155b74368448305cBF12e8B46Db17B0087e,1722004271,1752361200
2024-07-26T21:38:35,4ab2f09f1a80477319a871e48a603a631488cd25f168229d152901dcef71e8ab,20391371,0,0x4A46Fc0E9162bC7A186D5A22D83d5A48f5a5639c,1722004715,1783897200
2024-07-26T22:52:35,77380e03eb74da808bbc5d0b3825b83696a850a9d5d9b867b2ada172a27d88f4,20391740,0,0xC4ba2bB098Aa3bdF9e7b78b66e84DbD99Eb9b000,1722009155,1911268800
2024-07-26T23:18:23,cb201c63f96aedd75c35f78e2723c86ed52e87dd2b4636d823f43a1e73c314b8,20391869,0,0x4a2957796317FC6F4B682c620Ea74C01c4f44992,1722010703,1911268800
2024-07-26T23:39:35,7e644982a360ba02ed22c90ebc216e4b5f16b7477e2d41ec3cbdbf18efb22afa,20391974,0,0x745406B0620c28026BEd34356C2D928574D88f78,1722011975,1761886800
2024-07-27T07:10:47,35087f470f408524ccd06044b109ba3b270f925b8cb59df1ced8944ae24229d5,20394214,0,0x171B55FE63996Ea4237c5182bdCF0CB2FD71819f,1722039047,1909087200
2024-07-27T07:13:59,44f0ba66a1d5ee1011f818a08ed2a5c0e7ad7bc421454e93622a77969cc9e78b,20394230,0,0x171B55FE63996Ea4237c5182bdCF0CB2FD71819f,1722039047,1974924000
2024-07-27T08:23:47,ccc6c7341e5dd3465bc473600b88ad25593f2477f99e450cac401b00380b60bc,20394578,0,0x798118080Fd0a4900a5773F9505e2fa5cCF9789b,1722043427,1893452400
2024-07-27T08:30:59,7f8a4ad6eedecddc757c28cfb9e543202208d42b7b6f92465bbe7645159f0257,20394614,0,0xAAAe2dc1Bd381f8761fD799D1230fA8AE7c8da0f,1722043859,1893452400
2024-07-27T12:17:35,52d1ccb70c920f39f6c4a2f566317374e85c0dc7077f89c1c4450bed24473717,20395739,0,0x0dE81Fe5a768C90ba883c2F863b2929F155c3AFD,1722057455,1725141600
2024-07-27T12:48:11,3876587dc54f4a34fc65ef4b4c8aed08ef49ba63c8113fb47516d13d49606ae2,20395890,0,0xb93A30068178b00a1391ee54312efBB82Eec3B3F,1722059291,1760511600
2024-07-27T14:05:47,70e13dafbd412e29d3904ee54c84e503caea0d87705219785c05702a0965b1fc,20396277,0,0x70DfFe2B0b6F638721dADFb66C75B9cfD56Cb905,1722063947,1725033600
2024-07-27T21:35:47,3aaa82d4d429aaf2dc3c493ec7380efe3302675cf18044ee40b6ea177db17b6f,20398520,0,0xE1F8586192Cb65E698c8D238eF09DEe0FB5B4a5a,1722090947,1842238800
2024-07-27T21:46:11,568d2714a819230d3844fc3603883d3c9ef0bc6a6e8db5472e3342fff3b2ceaf,20398572,0,0xD65fe9Db69044F97609AFF0810F9C86652DB6452,1722091571,1754020800
2024-07-27T23:27:23,b9d7f9c572caad0e0b98e227376d0d6c9125b43980e66644a4a103b5e604aec9,20399075,0,0xeaDA699f119Ec274dD2C58E286664C231602Bb44,1722097643,1911355200
2024-07-28T02:22:23,e375edc237c01f9600b7e54cf9f9d5691cf3497966e7d784c167929964ae136d,20399943,0,0x9E66bA3672dAe0127F94E21490CfAFb1DdECd5F9,1722108143,1725919200
2024-07-28T05:41:23,79657e32ee9dbca3e4d332f721eaa700dd336199e2a68bcb80d2e2bb9646cf6f,20400933,0,0x44E09c829a3FD5EDe93f677bD008D27Cb8688984,1722120083,1767254400
2024-07-28T13:33:23,279f3682cc1c863bc8103996061a5e5976a1e79e6bc9eb9a6b714571e3125a19,20403277,0,0xC9FFf338e3286A5B3731F80e7Ea5B38CA1dcFf4C,1722148403,1909083600
2024-07-28T17:20:11,e52e0ad6e8a73b866ca7f867b8c728c32ed4971d3280207adf3be5df9daf3c4b,20404408,0,0xe674F3A432C6Da916029e4D8091B98c47C32756c,1722162011,1753905600
2024-07-28T17:42:35,d7f41fdce8144b259a727eb143a7c8c9a9384e5193edf14a09ac3863a940c287,20404519,0,0x65E380553670539e5CdC3267024e991248667536,1722163355,1730304000
2024-07-28T18:46:59,b1a5fffea51425a9cf527ebf8b30a919ea8038355fcac5d17d27aae901b19225,20404841,0,0x65E380553670539e5CdC3267024e991248667536,1722163355,1753891200
2024-07-28T18:49:47,422b5bdfb0cd729cc5fb5e4646fe231de643e04f65fdfcea3f66872bc522f0de,20404855,0,0xb5fd9d86826697ddA47A5045725406b3B1758c40,1722167387,1911445200
2024-07-28T20:21:35,d6a4e172796ac0485c37f6080ddc8311c1e3b2b5821c85b4cfea2a09ad80ff9e,20405311,0,0x2Fe21fc5130e953b862D4A6048CfD016ecf3974d,1722172895,1735574400
2024-07-29T00:33:59,b620d79029ebfd8ca97ed6b00f982c0ee024fd6c140ac9762f1c0e8bd7f9876d,20406570,0,0x5fb470a20d0646dd84b13F9b11c2aB4CF63fC062,1722188039,1730847600
2024-07-29T00:57:35,5cef6f70c766b4a9c1725e5b215204b4ef0aa41a62b8115df8943c7d70d8f643,20406688,0,0x473FFa6AB954a7A003C554eeA90153DADB05a4E7,1722189455,1766984400
2024-07-29T03:46:35,5d7fe1b3590693c712064b2f45ef4259916787c004ac8c149515a0f61d57d263,20407531,0,0x1C452c133EaE14858A423f5C73A02530C144731F,1722199595,1727647200
2024-07-29T07:41:47,7e5fe0028d7ba4da4009dbc43ee052a0f9a2601d05e1d7da3bacfc620062a1d3,20408704,0,0x4A5De5aA828E776b8Da4d78bF734cf61C91Dd246,1722213707,1722225600
2024-07-29T10:35:47,9869bbfb258ab934fd755f0f9fcf15159c92c3b1667169911285cb003eada0e2,20409571,0,0x0062d6098b1e8186f2695AdBA5164E5d389A9a36,1722224147,1752163200
2024-07-29T21:44:23,84e4bbf7cdf4e30900fac4c28ee49d6d0e49694d7308eda89b060da505f830ba,20412898,0,0x7bfC4E7a310c4053aF0435a85672BB23797B60C9,1722264263,1730437200
2024-07-30T01:04:47,3f69d8b0283c79a0a6e117370ae9b9de81bd5dcfcdcd80eaf2ec35aa282e6169,20413898,0,0x7b093b44a8Bfe3B59edCb59CB0849486C440f96B,1722276287,1753916400
2024-07-30T02:51:59,dddfa777d6a26e8e965bfe90019dd79c11535dea6d7ed4828b8b01d21454195f,20414432,0,0x784d85fdCbc329e9946b20699F7611d5F185C5C3,1722282719,1753909200
2024-07-30T03:45:47,bb2e661b0c330a54cfeded70b3eff51f736b1bc1e1a989c3265475cb25ecb2e9,20414700,0,0x95DA7Beb255809C8681fa315285C04d96C165727,1722285947,1911528000
2024-07-30T03:50:11,131c275aa74c0b2f21b3fd863c3a36816bd44bafb3ddd0b2cc7a5ae44f307e67,20414722,0,0x95DA7Beb255809C8681fa315285C04d96C165727,1722286211,1911528000
2024-07-30T04:00:35,04bc58923119814c4c3367ae6852c648c6589f8ce9e0071235fa29ab36fafa7c,20414774,0,0xCD8eB988F44ECed1EdC2676c49f26cDf73E8A20B,1722286835,1911528000
2024-07-30T04:04:47,37c9fb7c36704054d4995bb0b92b911fd90fc5888044e250a4db3017f24e44c7,20414794,0,0xa654Be58ADc87F9FC378C3a87163B49B57ECAD89,1722287087,1911528000
2024-07-30T04:17:23,fccdbfab1d5d18c5bcd12e86d142045f593d6fbf5b544946a34d18ef2b0f5e9a,20414857,0,0x96DE1571596D2CB1744A4EE1D6127813cb86592f,1722287843,1723096800
2024-07-30T05:09:23,cd25c77730a5f322091b8bff6855cfe8b309a821f0c66b3be928691ad4383282,20415117,0,0xC320e1539f110DFEEb1f70e352E27C01A12c9F8B,1722290963,1835046000
2024-07-30T13:16:11,f3f0ca308b34aac65676d64d6bc88eb6b01cb0010dd0d8c8cc55989a1396db9a,20417531,0,0xB3e8BfFFB4DBb92fa24Db8e8E68406836e2C429e,1722320171,1732921200
2024-07-30T23:31:47,e3f16c3e24e9027a2f837a0498cd93c061a96bc16642187a6b95039cf1e0a755,20420577,0,0xD6f14caf5dB98820628e0acD3e3A7009b96C8861,1722357107,1909897200
2024-07-30T23:46:35,6e635a88686509ba0cc00022c3031e0cee2c3582924055e07382ef479fe46236,20420651,0,0x784d85fdCbc329e9946b20699F7611d5F185C5C3,1722357995,1753909200
2024-07-30T23:53:23,d43f139bed1ebf6b8faa94a006ef12ffa28a4875c5969f55cff3897b878b5e2d,20420685,0,0xeA2935039CFb83C4E4a26ee1E861e9c224206a04,1722358403,1722358403
2024-07-31T01:27:23,7722b42500ea8c8ec5acfcc447238d8760d40ec7a6034a7a86c2d700127ebac0,20421152,0,0x6D1133eb11d8e3249F6f3C5aA0c9C2f7Dc003ff9,1722364043,1819663200
2024-07-31T02:07:11,fd6a2780bdab7a1ecbdce73b8b3c1ae2a31c5864d025a362cc78d2cee352615e,20421351,0,0xAbAB988F59fE22B508bd90e91A3586aEd8932c28,1722366431,1725073200
2024-07-31T06:02:11,82ec03f785b0b7130f259ce5faabb09cc90770710a6ac576144e6c80ac560bfe,20422522,0,0x7B32AdC3e8782d5E52CED9a9747b46D647a3ff67,1722380531,1890757800
2024-07-31T06:44:47,482519cd5e28ad9d1952a08fb9fe78ed00822a76ab347a1570583c86232dc497,20422732,0,0x50763AdD868fd7361178342fC055EAA2b95F6846,1722383087,1785391200
2024-07-31T07:06:11,1ca4ad8217ed1b6267b8e5e0c0041d7fa1e5bc8539c5790aab9f5718cb0ac4aa,20422839,0,0xf74877d9ebE9E9A4ef0B935C94C77392a6405323,1722384371,1751353200
2024-07-31T08:59:11,8617a0c001adccc614a33a786a6e47e79d4ab39243861c3fb5339df92396f8c7,20423404,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722391151,1911614400
2024-07-31T09:39:11,69744765ba861d727392fcfa079a0a5f62ee7aeea91184786054e0401387dd2c,20423601,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722393551,1911614400
2024-07-31T15:49:47,eb623e09e7e6fba460c746491b3c8366b915478d2b4f39fa7e4dd3134558c324,20425447,0,0x0e546AA045D93176d8e57c1D4472Fe80cc81C837,1722415787,1909951200
2024-07-31T15:53:23,a91147bda8195bdae79f7eb5bfe1bc839a46c2dd8ed99e31ed863b2bfeb085e8,20425465,0,0x951418988b80c87c7420A0AB5993761f87A0240A,1722416003,1744671600
2024-07-31T16:33:59,a2bdbb45b14389b8e51a6b02d1232e5721b8cd3a1d6bc419e2344dc026b5f53e,20425666,0,0xB71E72BdbD2EB7784183c8697De3f869C0De54A8,1722418439,1859238000
2024-07-31T20:46:11,6c026869e6217c60b1e97e71967f8d44184721e99087abee6aaf97bd465d8224,20426922,0,0xaF803C6264a4FE51C44c90Adf42998A506F57102,1722433571,1890745200
2024-07-31T23:04:47,e2be63444e4ec905ac3515bf778648a8dd83427b2333960f2322fa03c630d117,20427610,0,0x76945df4C99a97606D375c1c2e5AA7586Ea44c68,1722441887,1751259600
2024-08-01T01:18:47,b7ab7dbfb2af15ab831d3e8a58605da50398ea483d2acbfc49b54d1549cdc112,20428275,0,0x9d1bdacde1489889F6eD8DE14Bfae9315b32fe6c,1722449927,1765926000
2024-08-01T01:26:47,bc9704ed9defcf6675d9f89f9d481c7555c8bb911ae3ecc139adafab9356cb47,20428315,0,0x7252597761f5d19D1eb514600806FF08444Db046,1722450407,1893474000
2024-08-01T02:00:11,23f249879c0df675ca7e2692f5a021b97b5edd4fc1ed8495bbac984af15e5570,20428481,0,0x7655AE463B45C9B1Eb8bC53e98E2E3d18e4720c9,1722452411,1911711600
2024-08-01T05:27:59,2d5a4c6291ae935720e0f3f92179b3c770233a3e9e8f5254e3ef1e32844c1869,20429514,0,0x60F7a7802c9b7Dcc0b19eD670C2136041dfDc673,1722464879,1910037600
2024-08-01T09:16:35,4510669c307ba90bb5a70587054b25e0f384938b624d31e32ff816df8d5a8fe5,20430654,0,0x6491db65F8AC5380FE06132Cce77372cbbe8da85,1722478475,1767243600
2024-08-01T10:08:59,7d3d043bcdd7280aea48c3602e1586a7fbf4ae9489c0bc273d6c4bd107a70da5,20430913,0,0x9Ac2b23ef7CBA00cCc60Ec666010c04CbB70eBf3,1722481739,1724940000
2024-08-01T10:16:23,e42c99bde53f48b63b1ee4354ef53fa0c5d9b63d431c970924151d986f970334,20430950,0,0xD8bFD88039Fa5dEFc2De71CE20D2D2706c278af1,1722482183,1725026400
2024-08-01T10:18:35,94858379a0125cdb00877b6d380050fa79eead8993c6ee12ad46c558e88f17d9,20430961,0,0x241bAf625872F6D0EFc4d28B6Da7056171d69557,1722482315,1725026400
2024-08-01T12:06:35,59343e0cb69ee828ecec24abf472ac7c94f8b9fbd3b5fbdf3b1d6570fc43c695,20431498,0,0xe4CBFBBD7F3C0d4ecdc1EA384DAa5f73bb65c2E6,1722488795,1848726000
2024-08-01T14:52:47,f15b6013bd9eaf024965757e658c595d7c701f9b66cec4db8bcf76c58a3d1589,20432328,0,0xEbaD634232DF3909BfC6ef86E24B8958C2AF5aa2,1722498767,1907618400
2024-08-01T18:21:59,f90e249db21fe43b27ee9ee83b9cae5583886c6ddd5b9f454c9caf7c03f1a3e3,20433368,0,0xA6e8a2275e7B31d952afFC01230b206a9B2B9D13,1722511319,1817071200
2024-08-01T19:18:59,93d43b4c27cb8ab793f8f705b8246b694ef2f6765130c41a75b611eaa340fc85,20433649,0,0x1f89Dbd75B1AdD2099abfb7BD2375c257507Fa6A,1722514739,1785567600
2024-08-01T21:02:59,3925bd2c30c5dc8db1815181af5beb721f88833abf3e0f8e9a4658731dd7290b,20434168,0,0x49B7b83978f4C1fC4EaD3122c5967e04AfE7d7f0,1722520979,1722520979
2024-08-02T11:32:47,edcdf34aa66dd84a0caf047f0b3afe2a3458f516a9e9d607b2f1e21968b38c7b,20438497,0,0x339E79E530EB01a935aB2aAf9C10a91DC1463c36,1722573167,1722573167
2024-08-02T12:25:47,e0abce806812689c0a809213ee3ebe9f0dc462350091e11d78091c3b57b5c6ff,20438761,0,0x1F06339Dd63F78711532164de493AE05e2b8B4b8,1722576347,1880211600
2024-08-02T19:10:23,4954359c45f53893c931409ad9368faf5c706bc17b792b43ca47d35455f480a7,20440771,0,0xF06eb098183C7239885597d46b6dcFaB1c01c798,1722600623,1911790800
2024-08-02T20:35:11,78ec13e106b05e53b138f704d316b7b839c6b15e64368276b37bd9de8b7e9348,20441191,0,0xB539A809c1624967056c1aD06AfA6f8b5dfcC956,1722605711,1898809200
2024-08-02T20:54:59,b9eb2f1ef81f452d22753ae4c878b85c1ccc72bf1dcff4f328c2734a8953fd07,20441290,0,0x09835eb24ca92A8DC1828b9fef86098f44E63f8E,1722606899,1754114400
2024-08-02T21:00:47,f8ae4ccf15ecc1f20234f63c16591f8dcbbd7292d5ceb5da3c2bb70d92c2db0b,20441319,0,0x09835eb24ca92A8DC1828b9fef86098f44E63f8E,1722606899,1911880800
2024-08-02T21:09:59,4f2ea8d8057d3d03b7cd5870cd4eb2a63b8c102e1274034dcea9a09a5dffe9b6,20441365,0,0x10c4f3f0260fcF457DEABD2201eE1CdBC13E0f9F,1722607799,1722607799
2024-08-02T23:02:23,99579affc41581cf2124de6f0f6a31fb17ac8a0fc1b338c54b8eaa89d2a8bff2,20441924,0,0x35c8939D42668395947CFF6169A01039975BF496,1722614543,1911859200
2024-08-03T10:11:35,be81d3f43a05bc55d8ba602dbe2ab69f21a6d65a6fd10163ccedc01f8e419208,20445246,0,0x9e83CF83D126374ddCf77A7d0E2eb418d3cB1B2C,1722654695,1753977600
2024-08-03T10:29:35,be84e14cff512ed44cb4b5330cb0ab9c61e9fc393444c24ce2f87f2c654dc5f3,20445333,0,0x9e83CF83D126374ddCf77A7d0E2eb418d3cB1B2C,1722654695,1924876800
2024-08-03T19:43:23,7c352971c67b613ec2cd71b66ab08f00d58897eea09794be53287976c3ee5e77,20448090,0,0x6D1133eb11d8e3249F6f3C5aA0c9C2f7Dc003ff9,1722364043,1820440800
2024-08-04T07:24:59,b15dcac78462a78a872b20b283066987e3e06f8e56eae033174338e0d2d509ae,20451584,0,0x2523008f1efD00551ab288f342EFC481286132dB,1722731099,1848974400
2024-08-04T15:02:11,416c4d7e8acc34e38d9d8ae16fc6aeef704d51a3df50fbb25ab5a39e74cfcc53,20453863,0,0x76a95d549Ca36d955Df2c72F693690d8e51a94d0,1722758531,1732921200
2024-08-04T15:03:11,1cb491eabd4c2e91f1fef15fa5a98a6e7de02b8c192935db8c18f24e916ab8ca,20453868,0,0xA27eaA1AFD9560CFD68355a5DE5dcdD7ac31f1d9,1722758591,1722808800
2024-08-04T15:46:23,b2f2f793cb4513dd41fd66f539b7ab629dc25d54abafea7ca7d5d1ef881f7082,20454084,0,0x94180edBA10FFAFdFb1f2E2EfBedf247c199e4A1,1722761183,1759161600
2024-08-04T16:28:11,a6ac15a674342313086e9d2fc4eb9c45f764bad2c416f52ca1529e6b8f26dcd7,20454293,0,0xfFdC9409549f041D9CcFDD1E556FE33bafEBD79d,1722763691,1830294000
2024-08-04T23:48:59,46ee728b66e92fe953b7af40483f4facc5886f2b466ab722affd05c6ae2b2879,20456488,0,0x27AF581FAbF392076F35F5d9B4334cd965249634,1722790139,1753480800
2024-08-05T00:06:35,cd657406c0257e579b6f7ba468f4b8cda945eb09a720d73533c09103595eafd1,20456576,0,0x2523008f1efD00551ab288f342EFC481286132dB,1722791195,1848974400
2024-08-05T14:58:23,b729d90e9e6bd3b9d403787e6b528738267314f421a91105f23e779d5af5c9b9,20461023,0,0x31f7D1215595d92F1A8a9C69143CcF4F72C9434b,1722844703,1722844703
2024-08-05T17:52:59,943c5b52b3ca8ff9d4dc4cb9939fe474dcd6a62c841fc0d367514040d648ad01,20461890,0,0x2523008f1efD00551ab288f342EFC481286132dB,1722855179,1848974400
2024-08-05T21:54:11,0af0c16032ff951c8baeed304b4f2696196d1a83420ce482fb0eea16f2b35b80,20463091,0,0x3A494A82543F6905F1dF59B410FA21d661C07149,1722869651,1754028000
2024-08-06T03:22:47,80380d8495714d49a7a0a428243bab5d5decf49a8db1e175f41553434c7b4044,20464722,0,0xCC298D2D64118C7B59A1385918982DdF91F7f81c,1722889367,1831014000
2024-08-06T08:33:35,d49ec91724bdc2f85453625898b7917f77ab5e81feaa1dd93e82d114af63af85,20466272,0,0xb3c1C4C5C1223BE2d3e99C75FAbd1D4206E05f67,1722908015,1895810400
2024-08-06T16:17:35,3594267e9ccf7f1b5e87090aa20baa321830ffe8a1f13a56d49d74b9d32d7bc9,20468581,0,0x029d6EF0a52c0fFE72BEe8f709AE7EF40760a43b,1722935855,1798585200
2024-08-06T20:05:11,d6ba45ad284d10ffefa1d563a573a08b89041a873d43207c9deae203cfa347a8,20469715,0,0xD21a12B3fb7E8C622de672e2647627393Cd530d4,1722949511,1725055200
2024-08-06T20:11:59,1e5703655a29714e12fb46a7c4a6a4b2be1c3995aa169dce4e9e05fb4335aef6,20469748,0,0x612f100a3fA6Ee057EB2213a46AEA61EBd3bb94e,1722949919,1788235200
2024-08-06T21:29:35,bd18f8e4b6b4814a3aaaf3701bea5e02c8536b2e7b1fc01e23d32de37e7b84f7,20470133,0,0x77C475f3a725F4522252f85B2DCec6c57be21eD4,1722954575,1865340000
2024-08-07T04:19:47,1e7804880f8225f0b48deab3fda8577b81fed05b7859ad37c4c10662789aec36,20472172,0,0xe6d02bEb6854d1a1dA0438d7DeBf72d7F3070fA9,1722979187,1722979187
